Município,Ano,Area Colhida
3509809,1997,269
3509809,1998,335
3509809,1999,325
3509809,2000,260
3509809,2001,332
3509809,2002,332
3509809,2003,332
3509809,2004,287
3509809,2005,341
3509809,2006,341
3509809,2007,367
3509809,2008,363
3509809,2009,361
3509809,2010,361
3509809,2011,345
3509809,2012,345
3509809,2013,723
3509809,2014,344
3509908,1990,105
3509908,1991,220
3509908,1992,420
3509908,1993,422
3509908,1994,390
3509908,1995,430
3509908,1996,420
3509908,1997,420
3509908,1998,423
3509908,1999,423
3509908,2000,320
3509908,2001,320
3509908,2002,320
3509908,2003,320
3509908,2004,310
3509908,2005,267
3509908,2006,257
3509908,2007,257
3509908,2008,250
3509908,2009,250
3509908,2010,310
3509908,2011,407
3509908,2012,414
3509908,2013,414
3509908,2014,414
3509957,1990,-
3509957,1991,-
3509957,1992,-
3509957,1993,-
3509957,1994,-
3509957,1995,-
3509957,1996,-
3509957,1997,-
3509957,1998,-
3509957,1999,-
3509957,2000,-
3509957,2001,-
3509957,2002,-
3509957,2003,-
3509957,2004,-
3509957,2005,-
3509957,2006,-
3509957,2007,-
3509957,2008,3
3509957,2009,3
3509957,2010,3
3509957,2011,-
3509957,2012,-
3509957,2013,-
3509957,2014,-
3510005,1990,400
3510005,1991,400
3510005,1992,300
3510005,1993,300
3510005,1994,415
3510005,1995,615
3510005,1996,77
3510005,1997,660
3510005,1998,822
3510005,1999,829
3510005,2000,863
3510005,2001,801
3510005,2002,1386
3510005,2003,1814
3510005,2004,1306
3510005,2005,1207
3510005,2006,1122
3510005,2007,1018
3510005,2008,918
3510005,2009,1046
3510005,2010,1042
3510005,2011,1042
3510005,2012,502
3510005,2013,450
3510005,2014,450
3510104,1990,2324
3510104,1991,2316
3510104,1992,2501
3510104,1993,2169
3510104,1994,2171
3510104,1995,2511
3510104,1996,1341
3510104,1997,2791
3510104,1998,2714
3510104,1999,2188
3510104,2000,2454
3510104,2001,2479
3510104,2002,2489
3510104,2003,2510
3510104,2004,2973
3510104,2005,2384
3510104,2006,2735
3510104,2007,2220
3510104,2008,2375
3510104,2009,1873
3510104,2010,1791
3510104,2011,1791
3510104,2012,1891
3510104,2013,1827
3510104,2014,1913
3510153,1990,-
3510153,1991,-
3510153,1992,-
3510153,1993,544
3510153,1994,422
3510153,1995,428
3510153,1996,428
3510153,1997,438
3510153,1998,410
3510153,1999,410
3510153,2000,240
3510153,2001,508
3510153,2002,508
3510153,2003,508
3510153,2004,515
3510153,2005,490
3510153,2006,490
3510153,2007,200
3510153,2008,170
3510153,2009,170
3510153,2010,170
3510153,2011,170
3510153,2012,150
3510153,2013,150
3510153,2014,150
3510203,1990,215
3510203,1991,195
3510203,1992,653
3510203,1993,472
3510203,1994,671
3510203,1995,684
3510203,1996,683
3510203,1997,1010
3510203,1998,1724
3510203,1999,1567
3510203,2000,1360
3510203,2001,1662
3510203,2002,1609
3510203,2003,1358
3510203,2004,1423
3510203,2005,991
3510203,2006,554
3510203,2007,2010
3510203,2008,2055
3510203,2009,1693
3510203,2010,1643
3510203,2011,2686
3510203,2012,2784
3510203,2013,2565
3510203,2014,939
3510302,1990,3661
3510302,1991,3661
3510302,1992,3671
3510302,1993,2962
3510302,1994,2742
3510302,1995,2732
3510302,1996,2818
3510302,1997,2734
3510302,1998,2572
3510302,1999,2732
3510302,2000,1430
3510302,2001,1778
3510302,2002,2908
3510302,2003,2800
3510302,2004,2242
3510302,2005,2691
3510302,2006,2766
3510302,2007,2762
3510302,2008,2404
3510302,2009,2480
3510302,2010,2012
3510302,2011,2382
3510302,2012,-
3510302,2013,-
3510302,2014,-
3510401,1990,57
3510401,1991,62
3510401,1992,41
3510401,1993,30
3510401,1994,33
3510401,1995,53
3510401,1996,23
3510401,1997,28
3510401,1998,11
3510401,1999,14
3510401,2000,11
3510401,2001,4
3510401,2002,6
3510401,2003,7
3510401,2004,7
3510401,2005,7
3510401,2006,3
3510401,2007,3
3510401,2008,3
3510401,2009,-
3510401,2010,8
3510401,2011,-
3510401,2012,-
3510401,2013,5
3510401,2014,5
3510500,1990,34
3510500,1991,13
3510500,1992,15
3510500,1993,21
3510500,1994,152
3510500,1995,33
3510500,1996,65
3510500,1997,-
3510500,1998,43
3510500,1999,35
3510500,2000,65
3510500,2001,-
3510500,2002,-
3510500,2003,-
3510500,2004,-
3510500,2005,-
3510500,2006,-
3510500,2007,-
3510500,2008,-
3510500,2009,-
3510500,2010,-
3510500,2011,-
3510500,2012,-
3510500,2013,40
3510500,2014,-
3510708,1990,543
3510708,1991,421
3510708,1992,347
3510708,1993,415
3510708,1994,409
3510708,1995,737
3510708,1996,749
3510708,1997,724
3510708,1998,746
3510708,1999,758
3510708,2000,673
3510708,2001,875
3510708,2002,941
3510708,2003,633
3510708,2004,779
3510708,2005,601
3510708,2006,476
3510708,2007,1896
3510708,2008,961
3510708,2009,1112
3510708,2010,1406
3510708,2011,1374
3510708,2012,888
3510708,2013,1182
3510708,2014,1358
3510807,1990,12498
3510807,1991,13678
3510807,1992,14075
3510807,1993,10008
3510807,1994,10538
3510807,1995,8004
3510807,1996,18531
3510807,1997,19386
3510807,1998,19386
3510807,1999,19362
3510807,2000,15724
3510807,2001,11580
3510807,2002,3781
3510807,2003,16080
3510807,2004,12473
3510807,2005,14106
3510807,2006,13658
3510807,2007,20160
3510807,2008,18752
3510807,2009,18804
3510807,2010,13205
3510807,2011,18800
3510807,2012,16426
3510807,2013,14203
3510807,2014,14203
3510906,1990,2206
3510906,1991,2171
3510906,1992,2021
3510906,1993,1921
3510906,1994,1309
3510906,1995,905
3510906,1996,907
3510906,1997,1000
3510906,1998,1077
3510906,1999,1154
3510906,2000,855
3510906,2001,1009
3510906,2002,862
3510906,2003,933
3510906,2004,883
3510906,2005,979
3510906,2006,954
3510906,2007,904
3510906,2008,272
3510906,2009,1206
3510906,2010,1179
3510906,2011,1059
3510906,2012,1054
3510906,2013,1054
3510906,2014,1054
3511003,1990,91
3511003,1991,108
3511003,1992,127
3511003,1993,274
3511003,1994,298
3511003,1995,461
3511003,1996,489
3511003,1997,479
3511003,1998,479
3511003,1999,493
3511003,2000,308
3511003,2001,266
3511003,2002,266
3511003,2003,300
3511003,2004,262
3511003,2005,47
3511003,2006,47
3511003,2007,47
3511003,2008,47
3511003,2009,45
3511003,2010,60
3511003,2011,67
3511003,2012,55
3511003,2013,28
3511003,2014,143
3511102,1990,6240
3511102,1991,6599
3511102,1992,6527
3511102,1993,3685
3511102,1994,81
3511102,1995,3531
3511102,1996,3786
3511102,1997,3732
3511102,1998,3485
3511102,1999,3114
3511102,2000,3212
3511102,2001,3839
3511102,2002,2736
3511102,2003,2436
3511102,2004,1228
3511102,2005,1399
3511102,2006,1166
3511102,2007,1166
3511102,2008,1325
3511102,2009,1260
3511102,2010,1330
3511102,2011,1251
3511102,2012,869
3511102,2013,889
3511102,2014,648
3511201,1990,1540
3511201,1991,1663
3511201,1992,1546
3511201,1993,1177
3511201,1994,1233
3511201,1995,1235
3511201,1996,1459
3511201,1997,1405
3511201,1998,732
3511201,1999,732
3511201,2000,350
3511201,2001,463
3511201,2002,395
3511201,2003,417
3511201,2004,381
3511201,2005,414
3511201,2006,431
3511201,2007,434
3511201,2008,449
3511201,2009,379
3511201,2010,379
3511201,2011,306
3511201,2012,306
3511201,2013,312
3511201,2014,300
3511300,1990,3802
3511300,1991,3402
3511300,1992,3402
3511300,1993,3110
3511300,1994,2649
3511300,1995,3226
3511300,1996,2470
3511300,1997,2306
3511300,1998,2221
3511300,1999,2221
3511300,2000,1985
3511300,2001,2500
3511300,2002,1877
3511300,2003,2230
3511300,2004,1916
3511300,2005,2298
3511300,2006,1137
3511300,2007,1169
3511300,2008,1594
3511300,2009,1277
3511300,2010,1040
3511300,2011,1454
3511300,2012,1452
3511300,2013,1154
3511300,2014,1154
3511409,1990,1412
3511409,1991,1222
3511409,1992,882
3511409,1993,832
3511409,1994,715
3511409,1995,786
3511409,1996,873
3511409,1997,803
3511409,1998,481
3511409,1999,1166
3511409,2000,1035
3511409,2001,1130
3511409,2002,1322
3511409,2003,1600
3511409,2004,1509
3511409,2005,1385
3511409,2006,1356
3511409,2007,1706
3511409,2008,520
3511409,2009,2050
3511409,2010,3000
3511409,2011,4200
3511409,2012,4700
3511409,2013,3480
3511409,2014,3400
3511508,1990,76
3511508,1991,76
3511508,1992,107
3511508,1993,100
3511508,1994,71
3511508,1995,71
3511508,1996,10
3511508,1997,22
3511508,1998,52
3511508,1999,43
3511508,2000,42
3511508,2001,54
3511508,2002,6
3511508,2003,54
3511508,2004,46
3511508,2005,35
3511508,2006,-
3511508,2007,-
3511508,2008,-
3511508,2009,-
3511508,2010,-
3511508,2011,-
3511508,2012,-
3511508,2013,-
3511508,2014,-
3511607,1990,498
3511607,1991,498
3511607,1992,498
3511607,1993,432
3511607,1994,401
3511607,1995,401
3511607,1996,416
3511607,1997,407
3511607,1998,401
3511607,1999,324
3511607,2000,336
3511607,2001,361
3511607,2002,361
3511607,2003,258
3511607,2004,245
3511607,2005,163
3511607,2006,357
3511607,2007,591
3511607,2008,533
3511607,2009,513
3511607,2010,583
3511607,2011,621
3511607,2012,-
3511607,2013,342
3511607,2014,342
3511706,1990,107
3511706,1991,103
3511706,1992,103
3511706,1993,66
3511706,1994,82
3511706,1995,99
3511706,1996,73
3511706,1997,64
3511706,1998,56
3511706,1999,47
3511706,2000,27
3511706,2001,40
3511706,2002,38
3511706,2003,37
3511706,2004,36
3511706,2005,37
3511706,2006,37
3511706,2007,35
3511706,2008,35
3511706,2009,28
3511706,2010,35
3511706,2011,35
3511706,2012,24
3511706,2013,1
3511706,2014,-
3511904,1990,320
3511904,1991,322
3511904,1992,327
3511904,1993,349
3511904,1994,238
3511904,1995,284
3511904,1996,258
3511904,1997,258
3511904,1998,267
3511904,1999,289
3511904,2000,237
3511904,2001,126
3511904,2002,65
3511904,2003,65
3511904,2004,105
3511904,2005,73
3511904,2006,102
3511904,2007,73
3511904,2008,89
3511904,2009,60
3511904,2010,89
3511904,2011,76
3511904,2012,115
3511904,2013,111
3511904,2014,110
3512001,1990,10786
3512001,1991,11754
3512001,1992,10800
3512001,1993,8837
3512001,1994,8164
3512001,1995,6672
3512001,1996,9708
3512001,1997,9337
3512001,1998,9256
3512001,1999,9889
3512001,2000,7823
3512001,2001,8292
3512001,2002,7341
3512001,2003,6674
3512001,2004,8451
3512001,2005,8263
3512001,2006,8110
3512001,2007,3405
3512001,2008,3420
3512001,2009,3410
3512001,2010,4267
3512001,2011,2861
3512001,2012,2830
3512001,2013,2820
3512001,2014,2401
3512100,1990,6377
3512100,1991,6531
3512100,1992,7614
3512100,1993,4752
3512100,1994,9804
3512100,1995,7255
3512100,1996,10893
3512100,1997,10947
3512100,1998,12558
3512100,1999,13250
3512100,2000,10754
3512100,2001,10258
3512100,2002,8512
3512100,2003,9081
3512100,2004,9962
3512100,2005,9642
3512100,2006,9771
3512100,2007,10586
3512100,2008,10215
3512100,2009,10178
3512100,2010,10494
3512100,2011,15047
3512100,2012,15130
3512100,2013,15137
3512100,2014,15139
3512209,1990,11240
3512209,1991,11220
3512209,1992,10255
3512209,1993,8377
3512209,1994,8105
3512209,1995,6586
3512209,1996,8509
3512209,1997,8414
3512209,1998,8216
3512209,1999,8025
3512209,2000,7426
3512209,2001,5457
3512209,2002,6807
3512209,2003,6807
3512209,2004,6775
3512209,2005,6700
3512209,2006,7342
3512209,2007,10252
3512209,2008,6027
3512209,2009,10600
3512209,2010,10560
3512209,2011,10700
3512209,2012,10315
3512209,2013,4258
3512209,2014,2860
3512308,1990,12
3512308,1991,24
3512308,1992,24
3512308,1993,16
3512308,1994,17
3512308,1995,18
3512308,1996,-
3512308,1997,119
3512308,1998,18
3512308,1999,101
3512308,2000,101
3512308,2001,87
3512308,2002,88
3512308,2003,99
3512308,2004,241
3512308,2005,299
3512308,2006,298
3512308,2007,398
3512308,2008,299
3512308,2009,234
3512308,2010,387
3512308,2011,360
3512308,2012,369
3512308,2013,382
3512308,2014,346
3512407,1990,1989
3512407,1991,1989
3512407,1992,602
3512407,1993,1707
3512407,1994,1686
3512407,1995,1572
3512407,1996,1622
3512407,1997,1476
3512407,1998,2363
3512407,1999,2372
3512407,2000,2037
3512407,2001,2012
3512407,2002,2141
3512407,2003,2308
3512407,2004,2432
3512407,2005,2364
3512407,2006,2419
3512407,2007,2190
3512407,2008,2239
3512407,2009,2154
3512407,2010,2160
3512407,2011,1036
3512407,2012,263
3512407,2013,253
3512407,2014,195
3512506,1990,620
3512506,1991,550
3512506,1992,244
3512506,1993,239
3512506,1994,136
3512506,1995,136
3512506,1996,136
3512506,1997,143
3512506,1998,139
3512506,1999,139
3512506,2000,202
3512506,2001,247
3512506,2002,252
3512506,2003,201
3512506,2004,104
3512506,2005,114
3512506,2006,344
3512506,2007,410
3512506,2008,620
3512506,2009,656
3512506,2010,830
3512506,2011,639
3512506,2012,354
3512506,2013,368
3512506,2014,348
3512605,1990,43
3512605,1991,156
3512605,1992,156
3512605,1993,101
3512605,1994,586
3512605,1995,571
3512605,1996,38
3512605,1997,581
3512605,1998,1177
3512605,1999,1177
3512605,2000,964
3512605,2001,625
3512605,2002,618
3512605,2003,625
3512605,2004,525
3512605,2005,625
3512605,2006,625
3512605,2007,742
3512605,2008,1081
3512605,2009,1109
3512605,2010,699
3512605,2011,717
3512605,2012,665
3512605,2013,665
3512605,2014,515
3512704,1990,1822
3512704,1991,2021
3512704,1992,2022
3512704,1993,1625
3512704,1994,1617
3512704,1995,1636
3512704,1996,1911
3512704,1997,1919
3512704,1998,1650
3512704,1999,1899
3512704,2000,2266
3512704,2001,2070
3512704,2002,1486
3512704,2003,1452
3512704,2004,1704
3512704,2005,1865
3512704,2006,2134
3512704,2007,2139
3512704,2008,2406
3512704,2009,2406
3512704,2010,2497
3512704,2011,2483
3512704,2012,1548
3512704,2013,1042
3512704,2014,890
3512803,1990,4203
3512803,1991,4227
3512803,1992,4222
3512803,1993,413
3512803,1994,3487
3512803,1995,3661
3512803,1996,2445
3512803,1997,358
3512803,1998,359
3512803,1999,359
3512803,2000,1243
3512803,2001,1400
3512803,2002,1402
3512803,2003,1402
3512803,2004,1100
3512803,2005,1386
3512803,2006,1353
3512803,2007,1353
3512803,2008,1345
3512803,2009,1457
3512803,2010,949
3512803,2011,949
3512803,2012,152
3512803,2013,152
3512803,2014,63
3512902,1990,4147
3512902,1991,4741
3512902,1992,3141
3512902,1993,2469
3512902,1994,2116
3512902,1995,2188
3512902,1996,2483
3512902,1997,3726
3512902,1998,3732
3512902,1999,3740
3512902,2000,3057
3512902,2001,3281
3512902,2002,3776
3512902,2003,2676
3512902,2004,3211
3512902,2005,2735
3512902,2006,2217
3512902,2007,2756
3512902,2008,2645
3512902,2009,1870
3512902,2010,2887
3512902,2011,2641
3512902,2012,2266
3512902,2013,345
3512902,2014,1868
3513009,1990,40
3513009,1991,31
3513009,1992,21
3513009,1993,15
3513009,1994,12
3513009,1995,13
3513009,1996,11
3513009,1997,9
3513009,1998,7
3513009,1999,5
3513009,2000,-
3513009,2001,-
3513009,2002,-
3513009,2003,-
3513009,2004,-
3513009,2005,-
3513009,2006,-
3513009,2007,-
3513009,2008,-
3513009,2009,-
3513009,2010,-
3513009,2011,-
3513009,2012,-
3513009,2013,-
3513009,2014,-
3513108,1990,2699
3513108,1991,2852
3513108,1992,2504
3513108,1993,2080
3513108,1994,1104
3513108,1995,1603
3513108,1996,1711
3513108,1997,1678
3513108,1998,1678
3513108,1999,1991
3513108,2000,1508
3513108,2001,1026
3513108,2002,976
3513108,2003,871
3513108,2004,623
3513108,2005,460
3513108,2006,449
3513108,2007,402
3513108,2008,214
3513108,2009,360
3513108,2010,315
3513108,2011,228
3513108,2012,233
3513108,2013,228
3513108,2014,228
3513207,1990,9545
3513207,1991,9125
3513207,1992,6772
3513207,1993,7530
3513207,1994,5853
3513207,1995,4511
3513207,1996,5326
3513207,1997,7098
3513207,1998,8543
3513207,1999,8793
3513207,2000,7301
3513207,2001,5171
3513207,2002,4883
3513207,2003,4774
3513207,2004,4665
3513207,2005,4933
3513207,2006,4905
3513207,2007,4870
3513207,2008,5511
3513207,2009,6098
3513207,2010,6202
3513207,2011,6312
3513207,2012,6593
3513207,2013,6809
3513207,2014,7059
3513306,1990,-
3513306,1991,-
3513306,1992,-
3513306,1993,-
3513306,1994,-
3513306,1995,-
3513306,1996,-
3513306,1997,-
3513306,1998,-
3513306,1999,-
3513306,2000,-
3513306,2001,-
3513306,2002,-
3513306,2003,-
3513306,2004,-
3513306,2005,-
3513306,2006,-
3513306,2007,-
3513306,2008,24
3513306,2009,24
3513306,2010,72
3513306,2011,25
3513306,2012,24
3513306,2013,24
3513306,2014,24
3513405,1990,58
3513405,1991,69
3513405,1992,23
3513405,1993,71
3513405,1994,116
3513405,1995,223
3513405,1996,146
3513405,1997,199
3513405,1998,134
3513405,1999,149
3513405,2000,146
3513405,2001,160
3513405,2002,158
3513405,2003,154
3513405,2004,160
3513405,2005,157
3513405,2006,149
3513405,2007,169
3513405,2008,113
3513405,2009,109
3513405,2010,24
3513405,2011,25
3513405,2012,34
3513405,2013,60
3513405,2014,60
3513504,1990,-
3513504,1991,-
3513504,1992,-
3513504,1993,-
3513504,1994,-
3513504,1995,-
3513504,1996,-
3513504,1997,-
3513504,1998,-
3513504,1999,-
3513504,2000,35
3513504,2001,-
3513504,2002,-
3513504,2003,-
3513504,2004,-
3513504,2005,-
3513504,2006,-
3513504,2007,-
3513504,2008,-
3513504,2009,-
3513504,2010,-
3513504,2011,-
3513504,2012,-
3513504,2013,-
3513504,2014,-
3513603,1990,-
3513603,1991,40
3513603,1992,-
3513603,1993,61
3513603,1994,46
3513603,1995,46
3513603,1996,15
3513603,1997,48
3513603,1998,47
3513603,1999,44
3513603,2000,40
3513603,2001,16
3513603,2002,15
3513603,2003,15
3513603,2004,8
3513603,2005,6
3513603,2006,6
3513603,2007,12
3513603,2008,-
3513603,2009,-
3513603,2010,-
3513603,2011,-
3513603,2012,-
3513603,2013,-
3513603,2014,-
3513702,1990,11147
3513702,1991,11148
3513702,1992,12582
3513702,1993,9274
3513702,1994,9784
3513702,1995,7345
3513702,1996,10219
3513702,1997,11996
3513702,1998,11996
3513702,1999,11957
3513702,2000,9923
3513702,2001,10229
3513702,2002,9923
3513702,2003,10866
3513702,2004,8738
3513702,2005,8494
3513702,2006,8485
3513702,2007,9870
3513702,2008,9870
3513702,2009,4330
3513702,2010,6783
3513702,2011,6809
3513702,2012,5399
3513702,2013,4332
3513702,2014,5170
3513850,1990,-
3513850,1991,-
3513850,1992,-
3513850,1993,661
3513850,1994,381
3513850,1995,306
3513850,1996,264
3513850,1997,240
3513850,1998,166
3513850,1999,273
3513850,2000,227
3513850,2001,327
3513850,2002,364
3513850,2003,367
3513850,2004,327
3513850,2005,376
3513850,2006,385
3513850,2007,226
3513850,2008,391
3513850,2009,104
3513850,2010,152
3513850,2011,146
3513850,2012,134
3513850,2013,96
3513850,2014,71
3513900,1990,2620
3513900,1991,2520
3513900,1992,2600
3513900,1993,2000
3513900,1994,1846
3513900,1995,1846
3513900,1996,1846
3513900,1997,1846
3513900,1998,1846
3513900,1999,1923
3513900,2000,1205
3513900,2001,1240
3513900,2002,2300
3513900,2003,2500
3513900,2004,2300
3513900,2005,2523
3513900,2006,2500
3513900,2007,2500
3513900,2008,4750
3513900,2009,4757
3513900,2010,3000
3513900,2011,3100
3513900,2012,3250
3513900,2013,3001
3513900,2014,3001
3514007,1990,2355
3514007,1991,2325
3514007,1992,2302
3514007,1993,1744
3514007,1994,2047
3514007,1995,2003
3514007,1996,1957
3514007,1997,621
3514007,1998,599
3514007,1999,560
3514007,2000,270
3514007,2001,272
3514007,2002,230
3514007,2003,301
3514007,2004,250
3514007,2005,257
3514007,2006,235
3514007,2007,116
3514007,2008,176
3514007,2009,92
3514007,2010,88
3514007,2011,88
3514007,2012,31
3514007,2013,11
3514007,2014,11
3514106,1990,2084
3514106,1991,2084
3514106,1992,1716
3514106,1993,1003
3514106,1994,1220
3514106,1995,1220
3514106,1996,700
3514106,1997,2379
3514106,1998,3025
3514106,1999,3747
3514106,2000,2083
3514106,2001,1938
3514106,2002,2138
3514106,2003,2448
3514106,2004,2478
3514106,2005,2163
3514106,2006,2548
3514106,2007,2138
3514106,2008,2400
3514106,2009,2298
3514106,2010,2484
3514106,2011,3522
3514106,2012,4133
3514106,2013,3833
3514106,2014,3840
3514205,1990,820
3514205,1991,739
3514205,1992,793
3514205,1993,303
3514205,1994,221
3514205,1995,263
3514205,1996,326
3514205,1997,312
3514205,1998,321
3514205,1999,325
3514205,2000,243
3514205,2001,457
3514205,2002,264
3514205,2003,264
3514205,2004,219
3514205,2005,287
3514205,2006,291
3514205,2007,214
3514205,2008,269
3514205,2009,152
3514205,2010,170
3514205,2011,162
3514205,2012,153
3514205,2013,142
3514205,2014,303
3514304,1990,880
3514304,1991,880
3514304,1992,932
3514304,1993,782
3514304,1994,689
3514304,1995,1591
3514304,1996,934
3514304,1997,1246
3514304,1998,1498
3514304,1999,1759
3514304,2000,1200
3514304,2001,2258
3514304,2002,1707
3514304,2003,1708
3514304,2004,1894
3514304,2005,1904
3514304,2006,2330
3514304,2007,1760
3514304,2008,410
3514304,2009,1154
3514304,2010,1640
3514304,2011,1260
3514304,2012,1160
3514304,2013,480
3514304,2014,150
3514403,1990,2709
3514403,1991,2613
3514403,1992,2119
3514403,1993,1696
3514403,1994,1146
3514403,1995,860
3514403,1996,876
3514403,1997,855
3514403,1998,1186
3514403,1999,1350
3514403,2000,954
3514403,2001,1265
3514403,2002,1305
3514403,2003,1435
3514403,2004,1420
3514403,2005,1416
3514403,2006,1491
3514403,2007,1441
3514403,2008,1241
3514403,2009,1391
3514403,2010,1105
3514403,2011,1017
3514403,2012,957
3514403,2013,1043
3514403,2014,948
3514502,1990,2076
3514502,1991,1592
3514502,1992,1521
3514502,1993,1263
3514502,1994,1044
3514502,1995,1005
3514502,1996,1006
3514502,1997,1004
3514502,1998,992
3514502,1999,992
3514502,2000,894
3514502,2001,902
3514502,2002,902
3514502,2003,932
3514502,2004,798
3514502,2005,807
3514502,2006,817
3514502,2007,667
3514502,2008,460
3514502,2009,467
3514502,2010,462
3514502,2011,450
3514502,2012,446
3514502,2013,322
3514502,2014,436
3514601,1990,630
3514601,1991,630
3514601,1992,630
3514601,1993,630
3514601,1994,77
3514601,1995,23
3514601,1996,38
3514601,1997,38
3514601,1998,23
3514601,1999,23
3514601,2000,185
3514601,2001,50
3514601,2002,50
3514601,2003,50
3514601,2004,50
3514601,2005,10
3514601,2006,10
3514601,2007,5
3514601,2008,-
3514601,2009,-
3514601,2010,-
3514601,2011,7
3514601,2012,7
3514601,2013,7
3514601,2014,-
3514700,1990,1584
3514700,1991,1515
3514700,1992,1350
3514700,1993,1358
3514700,1994,1096
3514700,1995,972
3514700,1996,1126
3514700,1997,644
3514700,1998,683
3514700,1999,730
3514700,2000,604
3514700,2001,642
3514700,2002,676
3514700,2003,706
3514700,2004,683
3514700,2005,639
3514700,2006,639
3514700,2007,661
3514700,2008,649
3514700,2009,674
3514700,2010,686
3514700,2011,700
3514700,2012,662
3514700,2013,539
3514700,2014,297
3514809,1990,5670
3514809,1991,6259
3514809,1992,4309
3514809,1993,4371
3514809,1994,4100
3514809,1995,3160
3514809,1996,4560
3514809,1997,3127
3514809,1998,4427
3514809,1999,4547
3514809,2000,4010
3514809,2001,4110
3514809,2002,4510
3514809,2003,4190
3514809,2004,3621
3514809,2005,3736
3514809,2006,3780
3514809,2007,3455
3514809,2008,4065
3514809,2009,4235
3514809,2010,3225
3514809,2011,4225
3514809,2012,4400
3514809,2013,-
3514809,2014,4465
3514908,1990,51
3514908,1991,142
3514908,1992,142
3514908,1993,149
3514908,1994,122
3514908,1995,83
3514908,1996,83
3514908,1997,83
3514908,1998,83
3514908,1999,83
3514908,2000,90
3514908,2001,98
3514908,2002,131
3514908,2003,83
3514908,2004,83
3514908,2005,75
3514908,2006,75
3514908,2007,75
3514908,2008,124
3514908,2009,193
3514908,2010,455
3514908,2011,455
3514908,2012,669
3514908,2013,339
3514908,2014,359
3514924,1990,-
3514924,1991,-
3514924,1992,-
3514924,1993,1227
3514924,1994,1242
3514924,1995,1242
3514924,1996,2186
3514924,1997,2106
3514924,1998,2013
3514924,1999,1938
3514924,2000,1362
3514924,2001,726
3514924,2002,581
3514924,2003,570
3514924,2004,460
3514924,2005,308
3514924,2006,321
3514924,2007,460
3514924,2008,464
3514924,2009,430
3514924,2010,431
3514924,2011,443
3514924,2012,320
3514924,2013,274
3514924,2014,284
3514957,1990,-
3514957,1991,-
3514957,1992,-
3514957,1993,5042
3514957,1994,4473
3514957,1995,2729
3514957,1996,4052
3514957,1997,3524
3514957,1998,3537
3514957,1999,3722
3514957,2000,2887
3514957,2001,2886
3514957,2002,2260
3514957,2003,2292
3514957,2004,2030
3514957,2005,2145
3514957,2006,2164
3514957,2007,2369
3514957,2008,2356
3514957,2009,2326
3514957,2010,2005
3514957,2011,1313
3514957,2012,663
3514957,2013,478
3514957,2014,485
3515004,1990,22
3515004,1991,21
3515004,1992,21
3515004,1993,14
3515004,1994,14
3515004,1995,14
3515004,1996,14
3515004,1997,6
3515004,1998,6
3515004,1999,4
3515004,2000,30
3515004,2001,-
3515004,2002,-
3515004,2003,-
3515004,2004,-
3515004,2005,-
3515004,2006,-
3515004,2007,-
3515004,2008,-
3515004,2009,-
3515004,2010,-
3515004,2011,-
3515004,2012,-
3515004,2013,-
3515004,2014,-
3515103,1990,24
3515103,1991,22
3515103,1992,21
3515103,1993,17
3515103,1994,17
3515103,1995,17
3515103,1996,16
3515103,1997,16
3515103,1998,16
3515103,1999,11
3515103,2000,53
3515103,2001,-
3515103,2002,-
3515103,2003,-
3515103,2004,-
3515103,2005,-
3515103,2006,-
3515103,2007,-
3515103,2008,-
3515103,2009,-
3515103,2010,-
3515103,2011,-
3515103,2012,-
3515103,2013,-
3515103,2014,-
3515129,1990,-
3515129,1991,-
3515129,1992,-
3515129,1993,-
3515129,1994,-
3515129,1995,-
3515129,1996,-
3515129,1997,6
3515129,1998,6
3515129,1999,6
3515129,2000,9
3515129,2001,9
3515129,2002,20
3515129,2003,10
3515129,2004,10
3515129,2005,-
3515129,2006,1
3515129,2007,1
3515129,2008,3
3515129,2009,3
3515129,2010,3
3515129,2011,3
3515129,2012,3
3515129,2013,1
3515129,2014,-
3515152,1990,-
3515152,1991,-
3515152,1992,-
3515152,1993,7826
3515152,1994,6538
3515152,1995,5028
3515152,1996,28
3515152,1997,7720
3515152,1998,5835
3515152,1999,5955
3515152,2000,4354
3515152,2001,4241
3515152,2002,4315
3515152,2003,5202
3515152,2004,5249
3515152,2005,5120
3515152,2006,5120
3515152,2007,4329
3515152,2008,4305
3515152,2009,4305
3515152,2010,4305
3515152,2011,4201
3515152,2012,2330
3515152,2013,2086
3515152,2014,1525
3515186,1990,9529
3515186,1991,1441
3515186,1992,10000
3515186,1993,11000
3515186,1994,9115
3515186,1995,7123
3515186,1996,7428
3515186,1997,7308
3515186,1998,7715
3515186,1999,8488
3515186,2000,6905
3515186,2001,5949
3515186,2002,8952
3515186,2003,8939
3515186,2004,9412
3515186,2005,9679
3515186,2006,9635
3515186,2007,10994
3515186,2008,5398
3515186,2009,7318
3515186,2010,8654
3515186,2011,8596
3515186,2012,8808
3515186,2013,8790
3515186,2014,8969
3515194,1990,-
3515194,1991,-
3515194,1992,-
3515194,1993,56
3515194,1994,44
3515194,1995,15
3515194,1996,15
3515194,1997,15
3515194,1998,20
3515194,1999,20
3515194,2000,22
3515194,2001,18
3515194,2002,18
3515194,2003,33
3515194,2004,30
3515194,2005,39
3515194,2006,38
